"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0002214" 2959 3598 3598 3598 2532 2532 2532 1633 1633 1633 3469 3469 3469 960 960 1682 1682 1682 1168 1168 1168 13141 13141 13141 6779 6779 9822 9822 9822 3291 3291 9402 9402 2021
"OG0002215" 2757 6935 6935 6935 1139 1139 1139 2356 2356 2356 3924 3924 3924 2273 2273 3024 3024 3024 7411 7411 7411 6137 6137 6137 9253 9253 1290 1290 1290 2483 2483 1253 1253 2013
"OG0002216" 3276 4972 4972 4972 9306 9306 9306 1209 1209 1209 8756 8756 8756 4909 4909 4395 4395 4395 13542 13542 13542 6723 6723 6723 7367 7367 2215 2215 2215 5001 5001 4776 4776 3117
"OG0002217" 2419 6370 6370 6370 4811 4811 4811 1356 1356 1356 6329 6329 6329 6621 6621 1576 1576 1576 4630 4630 4630 7683 7683 7683 14645 14645 19441 19441 19441 8968 8968 4105 4105 3162
"OG0002219" 1247 1690 1690 1690 5051 5051 5051 427 427 427 3708 3708 3708 1561 1561 675 675 675 2540 2540 2540 3968 3968 3968 5477 5477 681 681 681 3618 3618 4699 4699 1522
"OG0002220" 1078 7436 7436 7436 27117 27117 27117 1104 1104 1104 20784 20784 20784 5953 5953 8040 8040 8040 19058 19058 19058 10135 10135 10135 13017 13017 7205 7205 7205 19170 19170 9042 9042 2645
"OG0002221" 3161 3863 3863 3863 6699 6699 6699 4873 4873 4873 2782 2782 2782 2800 2800 4786 4786 4786 3533 3533 3533 7988 7988 7988 3886 3886 1151 1151 1151 1159 1159 5500 5500 1116
"OG0002223" 3512 3348 3348 3348 9183 9183 9183 1727 1727 1727 17991 17991 17991 2480 2480 2051 2051 2051 7749 7749 7749 8258 8258 8258 8982 8982 2031 2031 2031 2057 2057 5426 5426 2479
"OG0002224" 5050 1831 1831 1831 3903 3903 3903 1431 1431 1431 2152 2152 2152 3347 3347 2122 2122 2122 10290 10290 10290 4814 4814 4814 4423 4423 1634 1634 1634 4739 4739 8759 8759 2611
"OG0002226" 7175 8963 8963 8963 14676 14676 14676 11186 11186 11186 10618 10618 10618 20446 20446 11254 11254 11254 10618 10618 10618 12645 12645 12645 19332 19332 6594 6594 6594 12162 12162 15848 15848 8651
"OG0002229" 4498 7853 7853 7853 8041 8041 8041 1882 1882 1882 5073 5073 5073 5656 5656 2891 2891 2891 10059 10059 10059 8233 8233 8233 15373 15373 2836 2836 2836 10754 10754 6660 6660 3029
"OG0002230" 5625 6029 6029 6029 7777 7777 7777 1733 1733 1733 4291 4291 4291 2592 2592 1695 1695 1695 5389 5389 5389 9762 9762 9762 11985 11985 3507 3507 3507 11030 11030 5760 5760 6234
"OG0002232" 7140 5014 5014 5014 4634 4634 4634 3286 3286 3286 5671 5671 5671 2469 2469 3444 3444 3444 7898 7898 7898 8825 8825 8825 7964 7964 1315 1315 1315 1296 1296 950 950 5621
"OG0002233" 3093 2842 2842 2842 6516 6516 6516 7593 7593 7593 5362 5362 5362 6345 6345 4075 4075 4075 6926 6926 6926 9647 9647 9647 16549 16549 4236 4236 4236 4792 4792 16171 16171 1696
"OG0002234" 397 3702 3702 3702 31287 31287 31287 8781 8781 8781 17166 17166 17166 494 494 3782 3782 3782 5408 5408 5408 20035 20035 20035 18097 18097 1514 1514 1514 3414 3414 9087 9087 3159
"OG0002253" 2263 5967 5967 5967 5610 5610 5610 1193 1193 1193 9094 9094 9094 5323 5323 3893 3893 3893 5268 5268 5268 5231 5231 5231 3881 3881 4931 4931 4931 6885 6885 4738 4738 2535
"OG0002254" 700 4629 4629 4629 3973 3973 3973 1225 1225 1225 7279 7279 7279 4212 4212 2563 2563 2563 4659 4659 4659 3319 3319 3319 8704 8704 2346 2346 2346 3958 3958 3996 3996 720
"OG0002255" 1075 3694 3694 3694 5817 5817 5817 2979 2979 2979 5199 5199 5199 3687 3687 2783 2783 2783 4511 4511 4511 4031 4031 4031 15031 15031 2842 2842 2842 1457 1457 2161 2161 3104
"OG0002258" 1060 7140 7140 7140 2394 2394 2394 3954 3954 3954 2129 2129 2129 896 896 5578 5578 5578 4758 4758 4758 6244 6244 6244 11159 11159 2143 2143 2143 8178 8178 2583 2583 1293
"OG0002259" 1238 2269 2269 2269 6095 6095 6095 2026 2026 2026 5860 5860 5860 3121 3121 2109 2109 2109 4138 4138 4138 3572 3572 3572 4885 4885 3894 3894 3894 3287 3287 3302 3302 1099
"OG0002260" 1743 3936 3936 3936 5370 5370 5370 2010 2010 2010 4581 4581 4581 17946 17946 4839 4839 4839 19861 19861 19861 20280 20280 20280 16083 16083 2682 2682 2682 3073 3073 3432 3432 1148
"OG0002261" 473 3431 3431 3431 7949 7949 7949 1691 1691 1691 3770 3770 3770 3039 3039 1007 1007 1007 4355 4355 4355 4191 4191 4191 8495 8495 1623 1623 1623 3432 3432 3808 3808 1172
"OG0002262" 1439 7404 7404 7404 6013 6013 6013 796 796 796 5249 5249 5249 2919 2919 2922 2922 2922 6087 6087 6087 6048 6048 6048 6054 6054 3042 3042 3042 6268 6268 7507 7507 1063
"OG0002264" 1298 7599 7599 7599 9217 9217 9217 1427 1427 1427 12522 12522 12522 4845 4845 6582 6582 6582 4829 4829 4829 4883 4883 4883 12797 12797 2743 2743 2743 8207 8207 9094 9094 1720
"OG0002265" 1568 3857 3857 3857 5109 5109 5109 1317 1317 1317 2124 2124 2124 4229 4229 2325 2325 2325 5391 5391 5391 5930 5930 5930 15043 15043 1678 1678 1678 6505 6505 9884 9884 1530
"OG0002266" 843 6002 6002 6002 2552 2552 2552 677 677 677 955 955 955 6432 6432 838 838 838 2205 2205 2205 3651 3651 3651 4451 4451 1872 1872 1872 2468 2468 2751 2751 482
"OG0002267" 312 3470 3470 3470 3157 3157 3157 3744 3744 3744 1649 1649 1649 748 748 1667 1667 1667 5807 5807 5807 5395 5395 5395 7659 7659 1492 1492 1492 2440 2440 4501 4501 1346
"OG0002268" 1346 1364 1364 1364 5265 5265 5265 1005 1005 1005 3377 3377 3377 5037 5037 1933 1933 1933 2658 2658 2658 3361 3361 3361 7368 7368 467 467 467 1992 1992 3291 3291 1261
"OG0002269" 1708 6331 6331 6331 3151 3151 3151 3236 3236 3236 3486 3486 3486 4013 4013 7326 7326 7326 10423 10423 10423 6481 6481 6481 6674 6674 1414 1414 1414 5070 5070 3513 3513 1677
"OG0002270" 1827 2012 2012 2012 7228 7228 7228 538 538 538 2115 2115 2115 7036 7036 1879 1879 1879 4898 4898 4898 18563 18563 18563 8407 8407 4074 4074 4074 3918 3918 11525 11525 3295
"OG0002272" 1775 8190 8190 8190 4077 4077 4077 6133 6133 6133 13358 13358 13358 6798 6798 4624 4624 4624 10287 10287 10287 2275 2275 2275 6555 6555 3476 3476 3476 3703 3703 3803 3803 799
"OG0002274" 300 3584 3584 3584 10628 10628 10628 411 411 411 5563 5563 5563 4418 4418 2174 2174 2174 5858 5858 5858 5895 5895 5895 4124 4124 2577 2577 2577 2446 2446 2532 2532 316
"OG0002275" 1301 2272 2272 2272 12260 12260 12260 409 409 409 4801 4801 4801 2011 2011 342 342 342 1851 1851 1851 2353 2353 2353 6930 6930 1955 1955 1955 5016 5016 4544 4544 1129
"OG0002276" 325 2937 2937 2937 6569 6569 6569 1212 1212 1212 4458 4458 4458 2814 2814 349 349 349 2510 2510 2510 5062 5062 5062 4574 4574 788 788 788 2089 2089 1967 1967 484
"OG0002278" 1410 2525 2525 2525 2972 2972 2972 1898 1898 1898 6449 6449 6449 3163 3163 5869 5869 5869 3801 3801 3801 6517 6517 6517 4925 4925 2660 2660 2660 8166 8166 6967 6967 1401
"OG0002279" 417 5501 5501 5501 3953 3953 3953 641 641 641 2896 2896 2896 1349 1349 1869 1869 1869 4311 4311 4311 3312 3312 3312 2934 2934 325 325 325 2210 2210 3106 3106 786
"OG0002280" 2394 6711 6711 6711 13375 13375 13375 1585 1585 1585 12829 12829 12829 3643 3643 5806 5806 5806 3876 3876 3876 3604 3604 3604 11378 11378 2677 2677 2677 2436 2436 5934 5934 1342
"OG0002281" 407 4324 4324 4324 4564 4564 4564 1771 1771 1771 2299 2299 2299 2117 2117 2846 2846 2846 3564 3564 3564 5406 5406 5406 8069 8069 1075 1075 1075 4119 4119 4564 4564 611
"OG0002282" 416 2193 2193 2193 4292 4292 4292 920 920 920 4180 4180 4180 1072 1072 2257 2257 2257 5355 5355 5355 4357 4357 4357 12322 12322 1256 1256 1256 2388 2388 2681 2681 841
"OG0002283" 3134 6625 6625 6625 6857 6857 6857 670 670 670 2270 2270 2270 1941 1941 1919 1919 1919 3312 3312 3312 2817 2817 2817 8513 8513 2519 2519 2519 4339 4339 6466 6466 3195
"OG0002284" 1667 2565 2565 2565 15641 15641 15641 376 376 376 8090 8090 8090 5397 5397 1989 1989 1989 2349 2349 2349 13597 13597 13597 8228 8228 2050 2050 2050 6452 6452 2963 2963 657
"OG0002285" 2423 4736 4736 4736 3575 3575 3575 1848 1848 1848 3485 3485 3485 2582 2582 2803 2803 2803 3075 3075 3075 3172 3172 3172 4634 4634 7742 7742 7742 5777 5777 8296 8296 2119
"OG0002287" 4760 4112 4112 4112 8048 8048 8048 4667 4667 4667 2904 2904 2904 5795 5795 11509 11509 11509 8181 8181 8181 7918 7918 7918 3890 3890 2997 2997 2997 4694 4694 4733 4733 2197
"OG0002288" 635 3703 3703 3703 11140 11140 11140 978 978 978 5601 5601 5601 10638 10638 1889 1889 1889 11755 11755 11755 3701 3701 3701 13740 13740 3594 3594 3594 2857 2857 3758 3758 1589
"OG0002289" 354 5242 5242 5242 3096 3096 3096 534 534 534 1127 1127 1127 1024 1024 536 536 536 4696 4696 4696 2381 2381 2381 7944 7944 897 897 897 902 902 978 978 376
"OG0002290" 2203 7545 7545 7545 9150 9150 9150 2712 2712 2712 8289 8289 8289 7723 7723 2655 2655 2655 5561 5561 5561 4501 4501 4501 4496 4496 5147 5147 5147 10700 10700 4905 4905 4065
"OG0002291" 4079 4704 4704 4704 5080 5080 5080 2904 2904 2904 4408 4408 4408 2301 2301 3016 3016 3016 6682 6682 6682 7130 7130 7130 8531 8531 2317 2317 2317 5636 5636 4353 4353 3589
"OG0002293" 400 3136 3136 3136 7887 7887 7887 1272 1272 1272 3241 3241 3241 1722 1722 2331 2331 2331 2167 2167 2167 2112 2112 2112 13248 13248 2124 2124 2124 1834 1834 4015 4015 1048
"OG0002295" 1444 4716 4716 4716 4679 4679 4679 692 692 692 8817 8817 8817 4745 4745 1214 1214 1214 4397 4397 4397 9635 9635 9635 14346 14346 5795 5795 5795 3053 3053 2492 2492 2002
"OG0002297" 589 2512 2512 2512 3928 3928 3928 5040 5040 5040 7819 7819 7819 4212 4212 394 394 394 5246 5246 5246 4580 4580 4580 8467 8467 4085 4085 4085 5753 5753 5556 5556 3688
"OG0002298" 1471 4155 4155 4155 10081 10081 10081 1534 1534 1534 6937 6937 6937 3099 3099 4156 4156 4156 12048 12048 12048 6395 6395 6395 6343 6343 3710 3710 3710 2536 2536 5311 5311 975
"OG0002299" 569 5663 5663 5663 7903 7903 7903 1659 1659 1659 5839 5839 5839 3090 3090 2108 2108 2108 6368 6368 6368 3093 3093 3093 7457 7457 3792 3792 3792 2381 2381 6658 6658 700
"OG0002301" 1290 11621 11621 11621 2607 2607 2607 2208 2208 2208 1696 1696 1696 516 516 2584 2584 2584 5823 5823 5823 3379 3379 3379 3201 3201 719 719 719 2203 2203 2367 2367 1658
"OG0002303" 2785 4628 4628 4628 14099 14099 14099 980 980 980 14857 14857 14857 10617 10617 5869 5869 5869 11999 11999 11999 11239 11239 11239 13768 13768 336 336 336 7960 7960 1491 1491 2546
"OG0002304" 1707 3059 3059 3059 9545 9545 9545 1789 1789 1789 2025 2025 2025 9528 9528 5150 5150 5150 7946 7946 7946 6233 6233 6233 14845 14845 1855 1855 1855 3513 3513 9097 9097 3916
"OG0002305" 803 17556 17556 17556 7185 7185 7185 963 963 963 7464 7464 7464 1050 1050 5571 5571 5571 3721 3721 3721 3424 3424 3424 4793 4793 2133 2133 2133 2791 2791 3386 3386 2365
"OG0002306" 903 4384 4384 4384 6896 6896 6896 381 381 381 1394 1394 1394 2992 2992 2247 2247 2247 1776 1776 1776 941 941 941 4512 4512 1456 1456 1456 4022 4022 2284 2284 1146
"OG0002309" 3950 4001 4001 4001 4781 4781 4781 4985 4985 4985 3812 3812 3812 4948 4948 8135 8135 8135 3874 3874 3874 3845 3845 3845 3849 3849 2682 2682 2682 3013 3013 4126 4126 2152
"OG0002310" 1276 309 309 309 357 357 357 672 672 672 2846 2846 2846 404 404 331 331 331 1191 1191 1191 996 996 996 1861 1861 307 307 307 1007 1007 3136 3136 1238
"OG0002312" 558 3063 3063 3063 3350 3350 3350 2516 2516 2516 320 320 320 1576 1576 3850 3850 3850 4294 4294 4294 4477 4477 4477 13353 13353 1412 1412 1412 2411 2411 6213 6213 1404
"OG0002313" 2833 8559 8559 8559 6520 6520 6520 3156 3156 3156 4656 4656 4656 2680 2680 3248 3248 3248 6775 6775 6775 4364 4364 4364 5646 5646 2694 2694 2694 2660 2660 5181 5181 3279
"OG0002315" 934 4306 4306 4306 1332 1332 1332 406 406 406 405 405 405 2304 2304 722 722 722 3415 3415 3415 2475 2475 2475 1717 1717 1270 1270 1270 3897 3897 3511 3511 363
"OG0002316" 2146 378 378 378 1758 1758 1758 2039 2039 2039 337 337 337 709 709 877 877 877 7967 7967 7967 528 528 528 2242 2242 5621 5621 5621 2090 2090 4485 4485 930
"OG0002317" 2116 4424 4424 4424 9604 9604 9604 452 452 452 3941 3941 3941 12478 12478 2008 2008 2008 6858 6858 6858 19806 19806 19806 10716 10716 7446 7446 7446 5118 5118 1934 1934 2475
"OG0002319" 2810 8040 8040 8040 21318 21318 21318 3288 3288 3288 10382 10382 10382 5341 5341 2308 2308 2308 10260 10260 10260 10319 10319 10319 28780 28780 1886 1886 1886 8969 8969 7936 7936 2307
"OG0002322" 3011 20573 20573 20573 2624 2624 2624 2321 2321 2321 2654 2654 2654 21839 21839 4626 4626 4626 16736 16736 16736 4706 4706 4706 5013 5013 4886 4886 4886 17287 17287 16412 16412 1070
"OG0002324" 4053 3387 3387 3387 4808 4808 4808 994 994 994 1548 1548 1548 2052 2052 415 415 415 1757 1757 1757 3365 3365 3365 2589 2589 572 572 572 7464 7464 7825 7825 720
"OG0002326" 1157 2650 2650 2650 16018 16018 16018 1295 1295 1295 8301 8301 8301 17061 17061 1454 1454 1454 3704 3704 3704 8779 8779 8779 4380 4380 2129 2129 2129 1903 1903 9439 9439 4166
"OG0002327" 10784 2338 2338 2338 3020 3020 3020 1795 1795 1795 1945 1945 1945 4410 4410 5304 5304 5304 2901 2901 2901 2327 2327 2327 2315 2315 6317 6317 6317 336 336 7967 7967 4348
"OG0002328" 4175 4636 4636 4636 4652 4652 4652 4358 4358 4358 3794 3794 3794 6699 6699 2950 2950 2950 6998 6998 6998 6310 6310 6310 7336 7336 3677 3677 3677 4254 4254 7059 7059 3719
"OG0002329" 1810 3464 3464 3464 11323 11323 11323 626 626 626 2972 2972 2972 5061 5061 5163 5163 5163 2426 2426 2426 5062 5062 5062 9312 9312 926 926 926 4357 4357 16569 16569 3615
"OG0002331" 901 8093 8093 8093 6563 6563 6563 1315 1315 1315 977 977 977 3098 3098 3915 3915 3915 10672 10672 10672 3707 3707 3707 6469 6469 3379 3379 3379 2831 2831 5730 5730 3388
"OG0002332" 2740 4088 4088 4088 7888 7888 7888 2261 2261 2261 2272 2272 2272 3876 3876 3911 3911 3911 7391 7391 7391 3162 3162 3162 6529 6529 3634 3634 3634 2496 2496 3519 3519 3114
"OG0002334" 2003 7945 7945 7945 10931 10931 10931 3491 3491 3491 7851 7851 7851 4078 4078 2867 2867 2867 8821 8821 8821 5775 5775 5775 4856 4856 2843 2843 2843 8276 8276 7834 7834 1015
"OG0002335" 4637 7445 7445 7445 3638 3638 3638 636 636 636 10487 10487 10487 6688 6688 5656 5656 5656 12647 12647 12647 4622 4622 4622 3010 3010 5558 5558 5558 9808 9808 6488 6488 4094
"OG0002336" 2718 5153 5153 5153 7861 7861 7861 1652 1652 1652 3413 3413 3413 3149 3149 581 581 581 2537 2537 2537 3893 3893 3893 2105 2105 1406 1406 1406 2420 2420 1675 1675 3692
"OG0002338" 2429 7403 7403 7403 4817 4817 4817 1427 1427 1427 10454 10454 10454 15451 15451 4013 4013 4013 5609 5609 5609 10034 10034 10034 3058 3058 1815 1815 1815 5137 5137 7542 7542 5591
"OG0002339" 1528 2986 2986 2986 4045 4045 4045 1157 1157 1157 3537 3537 3537 4271 4271 3044 3044 3044 4526 4526 4526 8458 8458 8458 8862 8862 2514 2514 2514 2019 2019 6400 6400 3285
"OG0002364" 793 4066 4066 4066 4377 4377 4377 1355 1355 1355 3768 3768 3768 7198 7198 4728 4728 4728 5519 5519 5519 3782 3782 3782 4101 4101 4899 4899 4899 3312 3312 4932 4932 835
"OG0002365" 639 1436 1436 1436 4589 4589 4589 1793 1793 1793 16012 16012 16012 6270 6270 1111 1111 1111 11924 11924 11924 15795 15795 15795 8174 8174 534 534 534 2606 2606 1502 1502 1064
"OG0002366" 2720 1911 1911 1911 6344 6344 6344 1819 1819 1819 2018 2018 2018 1825 1825 5326 5326 5326 1566 1566 1566 1622 1622 1622 2393 2393 1046 1046 1046 8024 8024 1403 1403 357
"OG0002367" 1531 1748 1748 1748 3811 3811 3811 480 480 480 5164 5164 5164 6373 6373 2185 2185 2185 3118 3118 3118 5431 5431 5431 9664 9664 3657 3657 3657 13101 13101 9303 9303 8200
"OG0002368" 1454 9310 9310 9310 1291 1291 1291 507 507 507 3573 3573 3573 2554 2554 2095 2095 2095 11677 11677 11677 15218 15218 15218 10851 10851 1916 1916 1916 2937 2937 13252 13252 690
"OG0002370" 1750 2129 2129 2129 2185 2185 2185 1743 1743 1743 3810 3810 3810 6871 6871 1756 1756 1756 2534 2534 2534 1697 1697 1697 2797 2797 2149 2149 2149 4030 4030 3250 3250 1736
"OG0002372" 1160 2301 2301 2301 3100 3100 3100 1102 1102 1102 4234 4234 4234 1860 1860 1357 1357 1357 1963 1963 1963 2963 2963 2963 5263 5263 2599 2599 2599 1959 1959 10290 10290 1435
"OG0002374" 334 5691 5691 5691 8563 8563 8563 1466 1466 1466 3605 3605 3605 1533 1533 386 386 386 3021 3021 3021 4214 4214 4214 7733 7733 773 773 773 2268 2268 2522 2522 322
"OG0002375" 834 3964 3964 3964 6527 6527 6527 2473 2473 2473 9101 9101 9101 4049 4049 4299 4299 4299 3553 3553 3553 10605 10605 10605 7235 7235 4424 4424 4424 4057 4057 5564 5564 1732
"OG0002376" 836 4649 4649 4649 8135 8135 8135 3733 3733 3733 2414 2414 2414 995 995 1263 1263 1263 6158 6158 6158 9299 9299 9299 7787 7787 3534 3534 3534 455 455 3182 3182 374
"OG0002377" 299 2765 2765 2765 2874 2874 2874 724 724 724 1133 1133 1133 1949 1949 676 676 676 694 694 694 2224 2224 2224 14250 14250 2107 2107 2107 1763 1763 990 990 1065
"OG0002378" 708 3645 3645 3645 4422 4422 4422 1514 1514 1514 7831 7831 7831 1737 1737 2578 2578 2578 9622 9622 9622 11821 11821 11821 6958 6958 2692 2692 2692 1063 1063 1354 1354 1418
"OG0002379" 1574 1983 1983 1983 2612 2612 2612 326 326 326 2827 2827 2827 2031 2031 399 399 399 2588 2588 2588 3283 3283 3283 5538 5538 2948 2948 2948 1694 1694 3078 3078 1483
"OG0002381" 434 1692 1692 1692 6908 6908 6908 813 813 813 2779 2779 2779 1784 1784 5729 5729 5729 3560 3560 3560 2744 2744 2744 14324 14324 1511 1511 1511 2044 2044 2849 2849 918
"OG0002383" 1601 5729 5729 5729 2559 2559 2559 869 869 869 2571 2571 2571 3120 3120 5782 5782 5782 3921 3921 3921 19584 19584 19584 29193 29193 1823 1823 1823 1348 1348 3293 3293 872
"OG0002386" 2068 5314 5314 5314 12887 12887 12887 1436 1436 1436 3692 3692 3692 7717 7717 2829 2829 2829 3181 3181 3181 5648 5648 5648 7441 7441 2239 2239 2239 1446 1446 3199 3199 1072
"OG0002390" 752 3862 3862 3862 4617 4617 4617 2147 2147 2147 3117 3117 3117 4297 4297 1807 1807 1807 4936 4936 4936 7688 7688 7688 9472 9472 1146 1146 1146 1930 1930 4769 4769 385
"OG0002391" 670 7781 7781 7781 10921 10921 10921 848 848 848 3949 3949 3949 5943 5943 2645 2645 2645 4577 4577 4577 4588 4588 4588 4781 4781 6946 6946 6946 1634 1634 4771 4771 710
"OG0002394" 384 2663 2663 2663 10712 10712 10712 300 300 300 2957 2957 2957 2682 2682 2670 2670 2670 2584 2584 2584 465 465 465 6708 6708 3279 3279 3279 949 949 3547 3547 1711
"OG0002396" 3595 15296 15296 15296 6210 6210 6210 3933 3933 3933 8327 8327 8327 13142 13142 7432 7432 7432 13099 13099 13099 11151 11151 11151 7771 7771 9306 9306 9306 5583 5583 7121 7121 5196
"OG0002398" 2118 15555 15555 15555 10341 10341 10341 4124 4124 4124 11946 11946 11946 4434 4434 10251 10251 10251 15504 15504 15504 12761 12761 12761 13363 13363 5906 5906 5906 2308 2308 7328 7328 3907
"OG0002399" 1142 3895 3895 3895 3779 3779 3779 7057 7057 7057 2531 2531 2531 2196 2196 4878 4878 4878 7699 7699 7699 3537 3537 3537 11974 11974 7415 7415 7415 644 644 34797 34797 1667
"OG0002401" 495 2547 2547 2547 2671 2671 2671 1661 1661 1661 5375 5375 5375 1588 1588 1323 1323 1323 7854 7854 7854 9814 9814 9814 3573 3573 1924 1924 1924 2391 2391 2399 2399 317
"OG0002402" 2242 1270 1270 1270 3194 3194 3194 1770 1770 1770 438 438 438 1794 1794 1198 1198 1198 2244 2244 2244 9497 9497 9497 6087 6087 1412 1412 1412 1089 1089 8585 8585 2128
"OG0002403" 439 8142 8142 8142 7316 7316 7316 1873 1873 1873 6888 6888 6888 8534 8534 2454 2454 2454 6602 6602 6602 7892 7892 7892 10011 10011 5659 5659 5659 2351 2351 4934 4934 383
"OG0002404" 1547 12968 12968 12968 3053 3053 3053 1113 1113 1113 11417 11417 11417 3035 3035 1611 1611 1611 4499 4499 4499 8468 8468 8468 37343 37343 2736 2736 2736 9246 9246 11490 11490 2541
"OG0002406" 955 4860 4860 4860 9880 9880 9880 1572 1572 1572 3398 3398 3398 5452 5452 4837 4837 4837 6069 6069 6069 3737 3737 3737 5303 5303 1874 1874 1874 3972 3972 6290 6290 1213
"OG0002407" 1090 4134 4134 4134 5073 5073 5073 5408 5408 5408 5059 5059 5059 8198 8198 3966 3966 3966 5496 5496 5496 11058 11058 11058 13566 13566 5620 5620 5620 3353 3353 5225 5225 2754
"OG0002408" 466 4669 4669 4669 1860 1860 1860 1635 1635 1635 2556 2556 2556 2605 2605 1999 1999 1999 2101 2101 2101 2086 2086 2086 8052 8052 5918 5918 5918 3912 3912 1912 1912 1483
"OG0002409" 1325 2853 2853 2853 12536 12536 12536 1868 1868 1868 5870 5870 5870 4211 4211 2993 2993 2993 9265 9265 9265 4444 4444 4444 8071 8071 2457 2457 2457 4322 4322 2117 2117 1651
"OG0002410" 1524 2351 2351 2351 7158 7158 7158 375 375 375 6298 6298 6298 2294 2294 1776 1776 1776 3161 3161 3161 3244 3244 3244 3227 3227 330 330 330 2485 2485 2512 2512 2394
"OG0002411" 2148 4848 4848 4848 4816 4816 4816 391 391 391 4449 4449 4449 2327 2327 827 827 827 6106 6106 6106 4720 4720 4720 9729 9729 1611 1611 1611 12412 12412 5739 5739 1352
"OG0002412" 1689 3008 3008 3008 7557 7557 7557 1367 1367 1367 2584 2584 2584 2908 2908 2507 2507 2507 2855 2855 2855 3035 3035 3035 4765 4765 2341 2341 2341 3256 3256 2888 2888 782
"OG0002413" 371 13901 13901 13901 8622 8622 8622 1260 1260 1260 4742 4742 4742 1761 1761 3980 3980 3980 7641 7641 7641 5122 5122 5122 5593 5593 4813 4813 4813 3770 3770 12737 12737 1962
"OG0002414" 1180 4451 4451 4451 8075 8075 8075 1492 1492 1492 1657 1657 1657 1518 1518 634 634 634 7125 7125 7125 11984 11984 11984 6138 6138 556 556 556 2590 2590 3131 3131 1422
"OG0002416" 5014 2192 2192 2192 1859 1859 1859 1669 1669 1669 1829 1829 1829 1631 1631 2531 2531 2531 2200 2200 2200 4729 4729 4729 5056 5056 1675 1675 1675 2819 2819 4759 4759 3369
"OG0002417" 394 5302 5302 5302 5975 5975 5975 2197 2197 2197 2304 2304 2304 2144 2144 604 604 604 6659 6659 6659 674 674 674 7174 7174 1227 1227 1227 2092 2092 1845 1845 860
"OG0002418" 1395 4960 4960 4960 7507 7507 7507 2329 2329 2329 4242 4242 4242 2719 2719 1861 1861 1861 6275 6275 6275 8343 8343 8343 21467 21467 4353 4353 4353 1692 1692 7161 7161 762
"OG0002419" 2463 1737 1737 1737 6141 6141 6141 2076 2076 2076 5628 5628 5628 964 964 1188 1188 1188 5463 5463 5463 8509 8509 8509 18402 18402 1392 1392 1392 2892 2892 7859 7859 5034
"OG0002420" 991 2831 2831 2831 2615 2615 2615 795 795 795 5206 5206 5206 1547 1547 1126 1126 1126 5044 5044 5044 3493 3493 3493 6948 6948 1397 1397 1397 2777 2777 2042 2042 1630
"OG0002421" 1269 4339 4339 4339 2652 2652 2652 2009 2009 2009 3483 3483 3483 2498 2498 1106 1106 1106 5120 5120 5120 4540 4540 4540 2694 2694 2554 2554 2554 411 411 3231 3231 751
"OG0002423" 3705 8230 8230 8230 9364 9364 9364 1240 1240 1240 2165 2165 2165 3741 3741 4942 4942 4942 10725 10725 10725 4500 4500 4500 5040 5040 5915 5915 5915 4128 4128 6472 6472 4057
