"CCRYP_KC8782" "CDUBI_KC8779" "CDUBI_KC8780" "CDUBI_KC8781" "CGRAY_KC8769" "CGRAY_KC8770" "CGRAY_KC8771" "CHAMU_KC8582" "CHAMU_KC8601" "CHAMU_KC8602" "CNERT_KC8482" "CNERT_KC8483" "CNERT_KC8484" "CRUST_KC8774" "CRUST_KC8775" "CSETO_KC8659" "CSETO_KC8660" "CSETO_KC8661" "CTENE_KC8583" "CTENE_KC8585" "CTENE_KC8587" "OAUST_KC8577" "OAUST_KC8579" "OAUST_KC8580" "OINCO_KC8597" "OINCO_KC8598" "PFALL_KC8497" "PFALL_KC8498" "PFALL_KC8499" "PHORS_KC8784" "PHORS_KC8785" "PLUCI_KC8540" "PLUCI_KC8783" "PPALL_KC8786"
"OG0002180" 152.85 227 195 178 241.62 157.25 707.58 2 0 40 154 144 251 129.12 440.52 121 73 53 118.93 78.27 191.47 31 204 107 250.06 363.37 240 142.54 79.34 386.31 251 29.91 250.04 157.04
"OG0002182" 133 157.9 173.24 58.16 272.95 24.14 630.08 40.14 35.47 130 466.82 404.64 461.99 83 393.72 151 133.72 100 35.21 63.87 0 58.2 235.25 116.43 592.74 869.46 277 128 140 238 181 87.25 443.74 152
"OG0002183" 45 43 131 100.91 94.51 33.02 262.62 28 52 66 37 36 181 0 219.89 31.54 23.9 24.49 159.79 145.04 161.44 33.79 57.44 29 296.49 416.19 36 39 27 30 80 61 132 43.6
"OG0002184" 360 222 240 146 887.9 479 2600.96 40 101 202 546.18 282.18 146.93 265 1533 253 254 148.76 332 312.85 210 99.02 249.75 402.91 1480.25 2066.61 479 381 265 762.79 498 0 0 118
"OG0002186" 40 70 70 60 53.99 76.77 203.16 12 2 46 48.04 22.87 66.16 12.57 0 27 27 9 120.43 87.34 115.87 35.46 164.13 65.88 160.43 327.58 5 18 12 126 125 164 157 150
"OG0002187" 60 88 115.75 150 46 36 228 51 80 114 118 131 248 61 58 262 147.56 65 218 200 61 66 449 212 528.48 614.02 19 47 34 73 48 275 61 33
"OG0002188" 48 181.53 379.92 313.81 353.5 301.49 1206.63 0 0 0 473.02 897.54 945.17 261.77 558.75 240.86 251.78 290.1 586.17 724.05 496.31 190.73 569.71 232.96 1405.31 1712.48 264.61 290.65 332.45 215.27 249.52 372.7 251.87 89
"OG0002189" 46 79.45 97.8 54.84 56.9 22.79 93.76 2 18 39 9 14 14 0 20.92 73 38 63 82.04 91.16 27 53 126.47 84.32 367.3 417.5 22 25 8 39 32 56 52 0
"OG0002191" 0 70.27 77.26 41 87.51 67.84 194.2 5 12 22 49 32 121.49 5 14 31.73 22.1 4.33 93 64.28 70.62 33 88 51 224.47 313.43 67.45 146.64 39.68 80.71 142.62 30.89 71.82 69
"OG0002192" 92.96 244.4 283 166.33 174.06 81.82 513 11 39 90 221 285 360 80.57 324.41 117 41 49 146.64 93.91 119.33 0 174 74.3 570.9 718.67 50 97 58 165 94 75 158 85
"OG0002193" 46 33 44 63 48.63 7.22 94.96 25.52 164.96 354.29 40 76 113.69 0 57 168.88 179 137 119.54 103.99 76 99.34 165.29 381.18 333.1 770.37 62.85 70.01 8 84 53 23 69 52.44
"OG0002194" 41 71.75 90.68 36.17 35.83 9.92 208.59 3 17 6 22.09 19 57.95 0 44.94 20 25 20 5.49 0 0 3.17 0.04 0 29.84 15.89 19 58 2 89.91 143.38 292.45 342.29 84
"OG0002195" 110 461 428 170 319.87 169 870.29 87 223 380 48 52 63 39 166 513.58 340 423 342 306 353 92.21 388 202.07 200.23 379.04 172 194 98 87 122 381.31 493.9 174
"OG0002196" 22.49 230.75 56 57 111.55 69 245.63 18 223.9 135 102.89 168.23 315.66 22.83 51.31 171 96 100.99 140.08 111.85 46.58 28.87 169.18 273 150.58 213.35 33 53 43 221 96.73 333 230 122
"OG0002199" 112 1039 673 486.03 360.84 238.36 1063.97 7 0 43 100 40 189 3.99 654.57 136 85 144 281 151 238.01 76 154 149.02 275 326.57 714 628 269 193.02 463 148.07 388 114
"OG0002200" 45 230.62 533.95 443.24 222.8 218.83 984.37 13.09 20.49 71 0 0 152.2 14 97 27.09 9.9 5.13 137.88 133.85 72.99 50.45 175.96 143.99 231.16 431.85 153 199.75 30.11 103 164.27 97.63 610.15 240.92
"OG0002201" 33 251.78 263.83 209.43 211.64 165 616.76 17.37 55.67 81.25 205.08 163.47 418.79 29 70.99 34 32 27.64 141 166 46 117.11 494.51 226 599.77 513.84 56 137.19 96 110.24 218.91 154.38 422.02 133.84
"OG0002206" 40.97 79.24 121.42 144 37.09 84.19 364.13 17.57 7 73.81 78 75 180 48.44 168.46 68 69 33 174.17 265.81 58.85 51.67 159.44 83.74 169.18 359.89 107.6 123.92 48.92 74.73 130.87 156.14 163.51 64
"OG0002208" 72 396.16 224.91 184.76 1066.21 380.07 669.95 38 214.41 387.38 2955.82 2924.07 395.96 43 42.1 61.75 105.78 27 0 15.85 32.17 109.25 339.2 690 250.53 187.55 1132.76 19.36 9.78 49.67 36 177.41 281.72 99.95
"OG0002209" 274.98 196 249 0 243.8 101.69 619.29 38 81 111 445.04 316.18 492.17 48.75 350.19 145 131 124 142 151 495.23 63.45 427.55 342 343.06 686.6 10 6 0 313 214 62 168.76 117
"OG0002212" 289 1460.59 2451.85 0 719.33 351.21 783.15 0 531.59 136.25 1678.21 783.2 441.28 3277 1665.83 257.27 361.46 0 2401.89 1687.46 1586.24 22.78 522.01 363.74 398.06 813 374.13 553.3 176.37 275.4 344.62 534.38 458.9 681.6
"OG0002213" 197 121 104 130 102.09 170.21 194.47 35.16 57.38 152 150.14 214 283.03 100 205 185 149 86.57 409.42 284.12 201.81 49.94 93 124.22 162.45 178.36 211 228.92 105 84.78 0 235.32 218.99 62.61
"OG0002214" 49 184.08 143.44 154.97 53.16 152.13 641.57 19 90 96 104 89 231 0 27 36.1 17 12 21 26 26 17.54 194.7 221.68 149.26 165.26 177 299 162 471 593.72 282.91 787.2 129.55
"OG0002215" 105.9 196.05 123.36 87.3 79 59 423 56 129 283.91 95 141 178 51 172 122 92 112 260.01 191.56 131.17 44.48 265.04 131.67 537.34 703.6 44.73 175 62 120.92 0 181.4 126.73 165.47
"OG0002216" 216.67 145 429 375 275.09 211.05 1086.22 23 33 77 339.53 238.67 504.39 106.06 518.19 639 331 425 1000.66 532.89 1000.12 331.92 1665.47 279.41 432 512.83 379.58 210.1 260.99 140.29 408.44 68.88 569.81 314
"OG0002217" 440 404.79 468.62 481.08 32.16 246.28 457.57 53 95 179 446.3 392.66 261.81 86.78 558.97 380 149.41 67.63 268.1 330.67 183.84 111.2 478.48 356.55 672.01 480.69 1976.08 1024.57 894.04 471.7 522.25 335.58 628.44 531
"OG0002219" 164.74 37.52 37.57 31.1 88 35 17.62 5 12 10 121.01 98.93 119.61 27 84.78 32 31 18 61.01 42.07 52 32 59 49 197 110.01 22 38 20 94 54.97 38 103.99 37
"OG0002220" 137.45 532.11 597.74 439.96 308.53 220.8 773.35 11.94 3.91 24.9 411.16 591.58 921.44 19.73 116.79 0 196.24 0 773.76 657.32 573.22 138.61 70.2 50.38 1628.4 1817.28 487.68 0 0 349.81 807.02 206.71 472.28 192.3
"OG0002221" 111.13 60.34 175.65 114.52 178.66 71.04 587.43 30 162 277.72 74.4 113.89 164.59 0 341.56 156 119 127.99 166.25 63.21 60.14 66.9 228.71 119.9 307.22 326.63 53.15 114.4 53.27 133.9 114 297 211 142.67
"OG0002223" 135 63.87 73.29 21.96 354.89 131.19 640.19 56 82 96 243.66 803.11 5.51 24 92.22 93 98 82 721.16 662.93 409.92 79.92 576.4 269.69 129.83 169.02 208 67 141 131 108 62.17 53.03 224
"OG0002224" 170.5 149 106 172 215.75 90.57 503.73 55 62 158 16.66 71.74 30.95 91 215 198 171 92 384.86 213.85 54.09 53 225.41 176.64 166.62 131.19 0 43.03 22.08 394 135 4.84 414.01 54
"OG0002226" 1580 1068.91 1326.42 961.12 614.03 464.73 2004.78 106.06 516.42 741.23 548.88 883.67 450.88 330.33 1609.14 1032.21 727.06 624.95 648.63 537.95 523.2 94.12 328.39 388.57 2592.16 2840.55 727.39 729.53 361 811.53 445.76 301.42 844.47 984.6
"OG0002229" 471.06 85.01 417.41 89.36 534.55 266.75 1140.84 59.74 279 269.75 89.85 91.82 179.5 85 9.08 53.38 50.7 0 572.4 789.98 1014.35 107.42 407.01 388.16 47.35 225.37 271 304 238.52 1043.82 506.56 0 359.46 364.8
"OG0002230" 1029.99 514 538.77 668.9 278.19 214.58 642.42 49 54 139 409.42 856.35 511 187 245 59.68 44 16 418.66 434.33 325.84 342.06 496.27 142.29 1476.49 2301.67 316 190.79 155 507.43 174 200.2 418.9 305.01
"OG0002232" 8640.47 2303.38 2421.6 2187.47 1064.23 399.66 2509.72 200 838 1229.88 579.38 732.08 1352.17 261 872.45 4347.65 3562.49 6177.3 6760.97 11364.91 11064.24 1114.82 2348.03 2110.23 8793.25 10856.93 12 46.84 83.93 30.02 94.68 27.58 38.06 158.23
"OG0002233" 508.5 1123.22 1724.53 1442.62 698.83 494.71 932.6 427 1275.89 2587.34 673.71 957.22 1167.83 1505.73 2944.87 256 241.1 528 4047.82 5234.96 1340.79 6139.02 25406.62 24927.67 7772.33 9165.28 340.64 316.6 166.03 663.26 934.86 12329.72 7248.1 680.79
"OG0002234" 0 211.27 120.29 0 269.51 197.17 965.81 183.58 578.6 769.19 160.71 71.35 274.18 34 10 197 159 109 634.88 535.93 480 4.71 356.41 598.07 828.67 700.91 93.76 101 170 200.39 68.04 342.16 392.66 277
"OG0002253" 83 711.26 1482.72 582.24 993.25 807.12 5394.82 15 0 30 331.6 164.6 1121.61 1279.13 771.66 148.48 119.55 133.64 1775 1680 1647 302 378 260 162 270.63 2474.11 1903.93 757.82 471.76 1113.39 119 534.53 391
"OG0002254" 12 209.34 206.94 139.13 175.58 72.27 333.67 10 46 63 140 198.29 345 36 104.33 59.48 39.84 53.87 317 319.81 81 0 22.88 47.53 464.89 562.67 175.74 143.4 78.13 106.5 86.93 0 0 29
"OG0002255" 15 248 346 173 248.74 173 608.05 86.85 114 155.18 170.74 240.49 221.5 196.87 175.41 48 119 75 92.2 129.77 0 0 0 17.91 315.81 228.55 77 142.12 273.52 73 62 193.53 151.52 173.06
"OG0002258" 71 268.59 132.55 169.28 148 61 210 8.3 205 323.99 66 121 120 27 34 324.93 195 60 320 356 177 45.23 304.86 117 355.94 428.44 115 82 60 368.09 151 119.92 199.97 61
"OG0002259" 90 70.07 76.02 165.96 276 82.36 497.58 23 54 158 245 258 366 51 377.24 84 77 121 251.28 221.53 26.86 75 257 107 390.01 608 299 240.89 145 128.27 163 137 169 31
"OG0002260" 144.11 240 369 315.04 302 130 1156 51 30 95 147.57 161 414 0 480.39 202 134 304.39 608.45 592.07 455.94 108.66 538.16 472.19 104.04 467.91 182 246 116 96.89 313 273 243 51.04
"OG0002261" 31 172 176 111 127 74 435.61 26 42 108 113 196 192 18 258 31 26 47 155.23 90.17 221 76.52 307.62 226 289.89 497 74 62 38 171.23 82.07 75 189 81.77
"OG0002262" 69 359.74 406.45 283.06 84.44 174.68 861.05 2 50 61 178.46 82.08 177.55 66.64 153.91 173 73 83 166.82 142.8 111.96 86.88 303.48 234.98 820.98 940.99 230 238 65 201 186 213.25 324.68 30.16
"OG0002264" 70.25 277.71 336 168.73 516.64 293.73 1369 24 47 99 301 335 509 73 489 397.71 243 163 162.47 287.16 203.93 125 534 312 289.25 619.04 146 139 45 501 400 169 521.01 74.61
"OG0002265" 111 28.94 67.83 147 181.15 164.86 720.38 11 7 44 40 31 143.99 46 212 127 83 59 214.19 150.49 140.45 60 199 104 281.24 291.63 92 159 53 203.8 279 216 546 201.61
"OG0002266" 9 28.08 20.55 43.14 80 48 172.57 4 7 24 15 37 65 0 52.44 8 22 52 62 50 13 46.29 78.14 44.94 103.44 219.44 47 51 30 107.7 99.28 38 67.99 28
"OG0002267" 0 2.74 36.82 5 35.49 14.51 49.18 23.42 72.93 60.81 38.52 13.49 0 13 20 84 72 36 210.04 135.21 116.88 35.09 99.17 113.91 167.57 60.15 4 36.69 22.28 38.47 65.96 49.59 113.89 93
"OG0002268" 137 22 22 20 31.32 91 216.22 3 27 47.27 100.44 159 153 0 126.11 48.99 32 22 57 47 54 111 416 295 983.66 967.63 39.06 12 1 103 96 27.66 93.46 48
"OG0002269" 216 414.19 331.84 200.93 343.87 179 873.53 65 220.46 407.66 217 306 409 172 604 326 161.99 80.62 375.96 225.5 181.06 66.77 219.49 198.89 7.51 161.6 104 72 119 420 103.09 273 413.01 99
"OG0002270" 114 132 143.46 102 107.83 27.21 832.61 13 4 24 31.46 6 74.7 13.34 234.56 129.97 121.04 35.32 207.29 220.45 261 106.6 395.7 431.31 124.37 6.24 178.54 143.84 75.51 113.49 353.14 101.32 169.93 138.45
"OG0002272" 67 686.15 594.99 419.35 366.66 280.93 985.5 95.26 196.52 437.01 914.9 2302.77 905.53 25.21 56.41 219.61 246.5 322.38 596.09 532.29 293.04 99.51 306.07 179.62 396.85 345.1 264.55 232.8 176.57 314.56 409.46 302.2 220.35 139
"OG0002274" 14 216 165.6 259 76.36 47.2 200.05 0 7 25 104 80 149.81 60.53 167 87.8 68.86 74 247.11 203 82 56 187 125 201.97 89.1 167 209 81 90.7 106 56 102 12
"OG0002275" 73.87 44.85 36.18 70.86 96.41 84.8 422.79 0 16 16 135 145 169 12 108 6 2 5 74.94 43.04 49.01 25 133 114 257.25 416.34 59 56 80 203.81 110.96 110 224 67
"OG0002276" 36 94 110 75 112.93 60.18 162.55 10 59 56 121 116 125 4 102.18 0 12 27 88 44.8 22 194 414 186 228 240 30 23 18 118.58 38.4 40 90 22
"OG0002278" 126 65 219.24 203 292.1 62 724.53 37 20 167.86 281.3 495.82 241 70 344 153.01 113.04 119.87 252 188 147 166 440.72 594 341.58 649.91 219.79 95 42.63 488 671 284.99 696 169
"OG0002279" 16.02 103.67 110.73 62.56 39.38 33.79 200 10 17 33 105 25 98 52 82 72 27 31 67 62 74 24 80.99 81 215.73 230 0 4.91 0 78 125.88 52 91 37
"OG0002280" 181.96 82.71 212.25 158.44 314.14 102.55 871.02 24.08 37 106 328.59 279 510.02 33.5 225.91 306 221 342 343.32 273.19 202.58 71.58 254.86 157.81 434.01 668.8 164 118 114 139 132.14 370 328.26 81.33
"OG0002281" 21 82 68 135 69.82 94.53 328.18 20 49 137 82 56 151 32 135 171 77 62 119 103 107 59 263.3 141 188.82 294.65 56 69 12 371 276 105 346 24
"OG0002282" 17 52.69 40.23 27 132.42 38.84 342.18 10 38 74 36.46 153.23 62.6 33 28 141 118 74 55.98 27.26 30.66 86.32 193.25 97.07 415.25 126.59 99 90 38 10.24 17.08 40 123 53
"OG0002283" 5 7.35 315.18 26.75 1.97 42.3 642.33 6 3 36 106.15 70 122.6 46 193.94 76.22 34.83 31.44 164 169.36 65 41.84 95.06 79 57.09 281.82 26 158.56 202.77 229 693 191.82 444.53 484.55
"OG0002284" 199 36.45 141.68 173.82 73.92 85.47 246.78 2 41 6.43 206.62 101.16 464.53 77.57 100.94 41 69 35 461.85 451.62 215.51 71.92 265.06 169.08 713.29 1005.95 458.45 337.04 350.76 187.18 170.11 183.98 33.52 28
"OG0002285" 190.07 118.67 73.64 98.67 0 0 90.93 33 67 163 47.75 0 49.9 15.02 279.22 206 132 74 377.36 273.49 245.19 73 352 235 47.49 45.12 166.12 117.72 154 99.78 39.02 64.95 156.56 133.7
"OG0002287" 280 143.77 333.55 400.56 593 247 1693 116.69 177.72 415.67 132 35 399 19 313.24 1110.5 813 728 942.01 742 393 113.69 561.51 300.58 533.36 659.08 168 190.78 78.48 206.29 270.63 237.13 547.8 59
"OG0002288" 42 476 375 392.98 427.5 164.82 684.99 15 14 55 200 180 374 183 802.47 91 56 142 97.28 141.45 336.03 123 295 179 371.62 457.16 235 359.7 157 137.56 94 121 178 59
"OG0002289" 28 40.21 45.93 11.37 92.17 32.77 80.89 6 33 22 40 48 24 14 30 46 55 34 93.42 79.05 83 2.04 12.04 9.09 222.29 149.46 58 22 47 100.29 43 4.49 3.97 22
"OG0002290" 130 138.58 191.71 175.47 390.08 200.2 1170.99 37 136 135 485 776 821 165.17 232 140 192 83 161.83 125.18 416.29 85 324 319 21.66 0 233 172.55 90.95 758.24 419.28 8103.59 5930.37 293.12
"OG0002291" 230 183.5 155.55 34.29 0 2.79 7.37 24.48 87 194.27 203.21 269.48 421.14 80 267.59 153 153 121 265.58 182.72 264.76 76.53 567.97 372.09 26.97 17.67 104 97 64 293.93 263.45 120.79 320.59 143.41
"OG0002293" 13 100 144.04 93 88.07 67.28 365.08 7 42 117 49.6 49.42 79 37 39 119 110.9 79 151.69 107.96 79.05 65.34 0 99.78 71.88 140.51 115 94 39 72.78 84 91.99 97.01 82
"OG0002295" 111 355 279 234 133.6 108.45 270.41 4 10 19 205.44 227 505.78 80 325.21 64.89 26.55 52.3 81 88.23 72 85.48 461.92 128.95 549.92 774.04 337.34 293.79 147.84 137.54 30.52 213 188 105.54
"OG0002297" 181 409.6 432 762 1025.85 467.99 1778.95 147 192 562.82 1610 2049 1784.26 307.91 787.9 25 11 2 676.78 508.55 480 168.76 602.58 552.81 1100.86 2142.7 1199 495 607 1686 910 114.88 669.74 464.37
"OG0002298" 107 145.68 239.52 0 622.67 301.67 1100.34 27 65 119 515 262.82 897 255 361.73 116 95 106.01 529.82 477.29 257.81 198.91 843.01 548.08 1227.04 1878.82 0 78.39 0 184.15 129.25 183.89 293.6 71
"OG0002299" 35 97.25 134.31 38.49 189.18 129.75 500.29 13 42 60 0 97.37 19.36 42 249.82 53.01 33.46 31 62.68 10.32 0 58.09 188.22 40.6 127.96 10.66 170.44 73.83 42.78 140 115 78.38 171.24 44.65
"OG0002301" 40 136.02 293.13 87.13 101.54 55.03 199.6 59.96 99.55 210.59 13 44 38 1 17 80.72 91.66 0 129.01 69.92 127.42 116.65 286.35 271.33 882.58 568.02 56 47 30 676 405.55 232 1248.89 373
"OG0002303" 198 66 154.4 77.87 688.67 181.87 1789.95 9 36 78 781 1092.83 1018 404 931 329 221 197 489.99 451 653 347.85 879.27 467.61 1109.73 924.4 9 19 1 779 526 65 160 180
"OG0002304" 384 104 213 194 180.33 97.6 741.83 37 41 171 98 95 192 124.57 468.19 118.07 70.56 51.25 287 329 229 0 0 195.21 507.44 962.69 165 204 91 153.9 120.74 367.58 328.17 210
"OG0002305" 35 226 254 161 167.76 53.59 136.46 4 9 34 165.99 114 230.1 16 85 77 59 46 77 42 15 31 146 104 202.72 387 103 45 40 104 221 107.66 265.89 126
"OG0002306" 100 81 176 93 87.03 49 208.04 11 9 15 37 25 61 39 145.73 104 83 88 69.15 66.52 66 0 3.86 23.75 177.97 207.99 24 55.13 20 160.5 169.09 54.09 97.47 76
"OG0002309" 421.01 283.43 304.99 636.11 369.22 386.94 578.43 154 159.17 511 421 330.51 336.37 428 545.98 405.74 320 250 448.81 409.63 349.93 172 387.84 243.56 592.53 1273.01 448.83 443 426.85 315 231.87 394 378 125
"OG0002310" 3216.76 6.48 43.99 12.35 19 10 31 358.76 1155.19 2777.81 263.6 435.49 700.45 84 39 386.55 252.91 484.22 752.18 881.96 339.4 468.06 829.3 863.11 130.01 138 123.18 245.5 115.27 265.67 269.94 1389.39 122.98 3476.74
"OG0002312" 16 1 129.19 224 24 36.34 211.37 49.01 0 69.6 4 0 16 33.47 92 148 54 158 26.29 114.47 30.88 57.79 281.9 154.85 294.3 521.43 131.11 137.1 243.47 114 244 268.97 36.16 237.51
"OG0002313" 192 207.15 262.81 204.27 336.83 123.72 658.14 46 84.93 198 207.81 495.18 275.92 0 260.93 220 134 84 246.22 103.08 196 84 429 226.42 950 1223 322 281 176.42 247 199.8 152 298.82 288
"OG0002315" 23 69.56 86.34 72.04 15.19 23.62 150.5 6 1 23 9 7 22 115 192.04 17.04 15.05 19 218.46 212.19 56 16 82.92 35.01 201.42 197.74 62.6 90.24 46 141.26 202.68 45.8 94.59 23
"OG0002316" 47 0 12.34 9.86 22.16 12.44 40.13 10 50 84 2.75 13.46 0 3.23 0 55 40 24 89.4 50.13 45 4.8 0 2.66 30.94 31.48 291.2 131.95 73.2 46.6 8.21 66.7 69.4 36.11
"OG0002317" 164 270.77 419.56 364.18 21.52 176.45 260.6 0 7 17 82 71.54 287.24 243.89 806.24 42.81 80 105.49 326.49 316.63 290.6 21.67 43.67 54.48 0 263.96 614.65 337.94 253 223.78 272.78 53 173.33 159.74
"OG0002319" 325 352.71 263.58 87.16 130.85 43.38 343.3 25 84 180 437 559 783.66 7 642.39 151 106.02 166 0 307.67 218.47 137.63 328.25 176.64 166.39 275.08 60 135.01 30.18 374 419.51 58.31 386.05 102
"OG0002322" 284 192.62 143.09 358.34 11.68 1.05 21.37 29 39.27 126.77 167.8 227 436.2 138.37 493.46 184 118 202 432.36 460.16 250.15 13.92 0 17.13 754.97 1056.71 323.54 293.4 173.84 197.52 32.96 356.54 473.35 72
"OG0002324" 265.67 170.16 88.12 23 138.15 26.98 101.97 6 59 56 33.71 101.31 55.18 1.66 55.35 16 42 0 64.67 12.64 48 24.09 35.14 89.43 61.66 64.85 46 11 14 715.65 136.19 431 473 1
"OG0002326" 46 134.32 75.45 0 342.8 139 727.45 11 49.87 66.38 366.9 20.5 12.97 0 327.33 46 23 37 205.97 53.01 86.51 74.79 333.72 154 249.09 331.56 68 83 49.91 85.64 63.82 108.2 179.87 244.52
"OG0002327" 203 440.42 745.44 219.28 81.66 38.54 248.32 544 1379 1808 70.75 342.18 202.46 179.07 184.3 220.06 1737.01 674.75 0 0 0 618.06 924.41 133.29 26.72 25.58 12 286 1278.41 11 22 668 189 384
"OG0002328" 129 352.53 231.95 174.61 474.24 143.78 587.77 146 157.05 433.53 1580 1249 615 142.31 315.2 198.81 139.36 59 421.05 346.67 403.52 83.17 927.9 511.03 608.17 1020.99 425.93 120.22 122.26 838 308 388.05 626.09 698.43
"OG0002329" 103 58.51 133.59 58.05 154 93 527.5 9 33 34 194.85 270.37 355.12 0 123.98 181.26 164.49 53.09 207.85 183.5 100 7.23 84.31 9.5 236.07 253.95 42 43 12 173.81 135.89 248 442.31 129.77
"OG0002331" 16 997.31 617.26 80.09 13.32 123.95 259.73 51 33.67 74.55 18.94 15 31.64 80.65 82.47 288.87 52.76 168 960.77 198.42 961.74 61.78 149 208.79 410 759.84 16.74 398.95 327.4 401.07 362.88 252.73 438 1123.79
"OG0002332" 155.41 331.61 394.62 153.07 74.17 79.82 539.19 49 46.46 104 139 38.42 286.66 108 202.76 247.29 130.2 92 417.08 382.29 282.55 56.23 214.18 214 466.27 556.26 331 321 220 205 329.29 174.42 363.47 358
"OG0002334" 369 401.99 437.53 331.5 726 539 2039 46 122.02 614.22 46.09 82.48 196.46 350.33 688.75 72.07 59.57 0 164.11 157.99 44.81 132.12 456.41 335.92 472.92 744.92 247.9 331.55 128.17 885.14 334.42 393.5 552.36 0
"OG0002335" 617 255.1 625.45 362.78 310 157 2087 20 0 30 218.83 36.87 341.69 234.2 1278.88 348.52 250.81 185.06 1771.09 1540.75 1762.3 52 88 145 296 351 745 746 345 490 1072 243.12 712.78 423.65
"OG0002336" 329 185.74 160.9 178 83.22 32.11 127.81 27 56.38 108.06 56 107 116 46.05 64.54 20 21 18 197 146 59 45.98 248.27 149.86 256.98 489.06 106 43 22 207.24 191.33 60 221 63.91
"OG0002338" 270 278.66 376 353.75 197.25 128.86 824.37 32 22 107 214 165 501.29 24.64 402.01 277 277 310 71.42 32.53 0 0 288.2 0 446.29 781.95 204 212 67 51.79 215.92 41.26 268.71 305.45
"OG0002339" 153 97.09 104.06 68.62 155.01 93.39 283.63 7 30.27 63.5 158.95 79.49 76.48 0 155.31 136.99 61.33 38.94 127.91 119.38 195.39 66.46 163.35 120.49 285.55 392.8 97.55 32.46 47.11 215.2 89.87 76 372.2 158.01
"OG0002364" 21 110.67 240.72 282.04 354.33 203.41 1146.33 12 21 124 112 116 292.81 60.16 411.19 120.75 71 154.57 403.59 450.22 274.19 96 312 150 205.25 316.25 411 613 275 158 337 268 171 51
"OG0002365" 34 29.01 20.24 26 172.2 107.94 302.29 27 23.06 34.45 218.74 41.51 272.74 0 74.27 35 35 45 163.32 4.45 21.2 56.62 159.6 181.83 280.74 250.84 19 9 17 138.73 131.96 57.04 43.88 66
"OG0002366" 95.45 6.36 48.56 0 81.64 53.79 203.32 29 39 73.32 19.71 18.7 64.06 0 53.18 52.8 0 58.61 105 81 86 0 22.79 0 21.51 10.91 46.14 79.37 24.38 94.06 127.76 19.65 20.29 17
"OG0002367" 28 27.66 77.25 90.26 53.05 21.67 129.42 2 7 44 106 85 171.82 24.59 261.56 94.89 98 106.83 166.73 164.06 83.73 40 132.74 8.82 163.84 207.91 410 430.78 293.65 410.86 366.66 265.21 571.11 459.97
"OG0002368" 62 246 293 303 15.12 8.55 14.72 5 9 32 60 121.03 215 22 143 147.36 53 33 343.96 308.67 253.12 0 69.09 80.61 237.36 470.79 77 87 36 167.89 273 20.79 153.27 32
"OG0002370" 17 29032.37 17579.92 11944.14 56200.14 49495.65 264148.56 170 3 635 19278.44 8211.93 73192.13 43996.75 125733.77 1253.77 451 4 19278.13 13927 21968.91 931 19 73 160 1101 56836.47 36235.92 16477 3776.79 6352.94 773 13649.84 3604
"OG0002372" 55 114 127 141 149 67 337 27 3 67 155 196 313.01 26.72 95.47 30 24 18 93.87 68.68 62 20 148 88 351.16 582.17 107 81 61 112 140 61.01 175.93 65.61
"OG0002374" 1 301.35 304.91 56.13 574.99 92 281 19 72 39 952 561.26 131 3 134 17 1 10 57.01 41.19 13 563.57 430.53 54.48 489.38 155.52 32 38 15 164 41.69 40 57.01 4
"OG0002375" 29 297 353.26 545.6 300.99 149.25 766.34 59 42 94 373.04 340.09 555.36 0 725.62 296 222 119 523.34 529 518.12 183.08 530.51 171.85 713.91 738.14 500.16 348.55 296.49 196 269 211.11 237.95 100
"OG0002376" 39 188 249 119.89 161.36 71 144.92 36.13 73 54.16 59.87 274.02 38.53 0 81.58 79.39 63.77 40 228.05 206.65 0 47 236.94 322.74 297.53 212.43 10.66 26.31 48.8 29 36 110.79 101 19
"OG0002377" 16 63 61 58 87 34 211 0 10 70 26 15 25 28 71 14 7 22 54 62.69 41 43 119 79 347.57 409.96 49 62 33 71 69 33 13.15 47
"OG0002378" 0 155.4 168.09 28.07 131 67 292.91 0 0 94.22 209.01 175 249.01 19 105 162.66 80.61 107.98 275.96 230.21 336.98 114.78 164 138.92 108.7 155.49 67.01 92 52 33.55 48 94.2 52 152
"OG0002379" 236 46 57 85 74 47 183 6 4 2 126 256 241 37 69 6 16 18 196.66 142 140 43.69 136.91 103.21 345 406 81.01 49 90.78 94 58 232 189 121
"OG0002381" 45 56 129 152 106.94 78.2 438.72 20 34 55 66.03 82.72 109.12 68 192 190.03 86.59 246.12 265.01 156.72 193.36 50.84 141.52 95.54 343.77 381.15 40.57 101 30 59 88 106 89 71.98
"OG0002383" 87 121 258 241.34 118 105 491 27 4 102 49 34 202 144.58 389.22 254.39 151.45 321 388.84 335.99 203 141.71 698.2 292.38 334.51 473.57 118 172 92 17 157 186.35 116.37 27
"OG0002386" 76 143.19 209.72 231.25 223.29 38.56 531.92 16 40 63 299 170 388 96 306.92 281 168 190 138.45 113.78 259.85 74 366 214 436.05 730.26 207 115 87 49.39 9.08 91.31 171 80
"OG0002390" 12 169 228 189 40.82 16.56 31.97 25 40 106 206.56 124 283.66 79 186.62 55 37 46 107 112 79 66.19 307.25 319.92 519.57 637.75 140 56 91 88 86 150.52 248.51 30
